r[cm]	λ[cm]	Q_ext	Q_sca	g
0.02097152	0.002402002002002002	2.1405235324094893	1.2660922907635894	0.8604419537507337
0.02097152	0.0024049049049049047	2.1406543536994675	1.266405986463497	0.8602275477193891
0.02097152	0.0024078078078078077	2.140785063708115	1.2667195171592232	0.8600133046587035
0.02097152	0.0024107107107107107	2.140915662456825	1.267032882871371	0.859799224667496
0.02097152	0.0024136136136136137	2.1410461496049233	1.2673460836210277	0.8595853078426826
0.02097152	0.0024165165165165167	2.1411765259348448	1.2676591194297375	0.8593715542792917
0.02097152	0.0024194194194194192	2.141306791061844	1.2679719903195126	0.859157964070474
0.02097152	0.0024223223223223222	2.14143694500589	1.268284696312795	0.8589445373075173
0.02097152	0.0024252252252252252	2.1415669877865393	1.2685972374324614	0.8587312740798546
0.02097152	0.002428128128128128	2.1416969194229636	1.2689096137017977	0.8585181744750743
0.02097152	0.002431031031031031	2.141826739933981	1.2692218251445	0.858305238578932
0.02097152	0.0024339339339339338	2.1419564493380605	1.269533871784661	0.8580924664753573
0.02097152	0.0024368368368368368	2.1420860476533172	1.2698457536467724	0.8578798582464688
0.02097152	0.0024397397397397397	2.142215534897503	1.2701574707557384	0.8576674139725851
0.02097152	0.0024426426426426427	2.1423449110879647	1.2704690231368625	0.8574551337322388
0.02097152	0.0024455455455455457	2.142474176241638	1.2707804108158784	0.8572430176021947
0.02097152	0.0024484484484484483	2.1426033303750094	1.2710916338189397	0.8570310656574626
0.02097152	0.0024513513513513513	2.142733387027592	1.2714041613036076	0.8568195487103918
0.02097152	0.0024542542542542543	2.1428638421446857	1.2717172426779544	0.8566083328671146
0.02097152	0.0024571571571571573	2.1429942006795293	1.2720301553035507	0.8563972858364414
0.02097152	0.0024600600600600602	2.1431244621973207	1.2723428992561276	0.8561864076452116
0.02097152	0.002462962962962963	2.1432546266714465	1.2726554746113885	0.8559756983189085
0.02097152	0.002465865865865866	2.1433846940750523	1.272967881445003	0.855765157881669
0.02097152	0.002468768768768769	2.143514664381092	1.2732801198325965	0.8555547863562877
0.02097152	0.0024716716716716718	2.143644537562355	1.2735921898497296	0.8553445837642215
0.02097152	0.0024745745745745748	2.1437743135915097	1.2739040915719038	0.8551345501255978
0.02097152	0.0024774774774774773	2.143903992441096	1.274215825074546	0.8549246854592168
0.02097152	0.0024803803803803803	2.1440335740835352	1.274527390433028	0.8547149897825628
0.02097152	0.0024832832832832833	2.144163058491098	1.2748387877226586	0.8545054631118081
0.02097152	0.0024861861861861863	2.144292445635876	1.2751500170186965	0.854296105461825
0.02097152	0.0024890890890890893	2.1444217354897526	1.275461078396377	0.854086916846199
0.02097152	0.002491991991991992	2.144550928024368	1.275771971930917	0.8538778972772392
0.02097152	0.002494894894894895	2.1446800232110927	1.2760826976975226	0.8536690467659922
0.02097152	0.002497797797797798	2.1448090206721773	1.2763932557714177	0.8534603653222557
0.02097152	0.002500700700700701	2.144937921111864	1.2767036462278227	0.8532518529545909
0.02097152	0.002503603603603604	2.1450644764508446	1.2770031076209865	0.8530494424212919
0.02097152	0.0025065065065065064	2.145181559526116	1.2772577095377953	0.8528718177108923
0.02097152	0.0025094094094094094	2.1452985032419902	1.277512266628321	0.8526942582986632
0.02097152	0.0025123123123123123	2.1454153077099027	1.2777667784226725	0.8525167645661683
0.02097152	0.0025152152152152153	2.145531973041329	1.2780212444544818	0.852339336892052
0.02097152	0.0025181181181181183	2.1456484993478084	1.2782756642608506	0.8521619756520519
0.02097152	0.002521021021021021	2.1457648867409747	1.2785300373823278	0.8519846812190132
0.02097152	0.002523923923923924	2.145881135332551	1.2787843633628753	0.8518074539629037
0.02097152	0.002526826826826827	2.145997245234326	1.2790386417498383	0.8516302942508271
0.02097152	0.00252972972972973	2.146113216558127	1.279292872093933	0.8514532024470423
0.02097152	0.002532632632632633	2.146229049415774	1.2795470539492353	0.8512761789129827
0.02097152	0.0025355355355355354	2.146344743919032	1.2798011868731676	0.8510992240072759
0.02097152	0.0025384384384384384	2.1464603001795686	1.2800552704264894	0.8509223380857664
0.02097152	0.0025413413413413414	2.1465757179574383	1.280309304173292	0.8507455215015389
0.02097152	0.0025442442442442444	2.146690998102028	1.2805632876809723	0.8505687746049393
0.02097152	0.0025471471471471474	2.1468061403345926	1.2808172205202324	0.8503920977435985
0.02097152	0.00255005005005005	2.1469211447666	1.2810711022650327	0.8502154912624514
0.02097152	0.002552952952952953	2.147036011509405	1.2813249324925728	0.8500389555037547
0.02097152	0.002555855855855856	2.1471507406742947	1.2815787107832506	0.8498624908071043
0.02097152	0.002558758758758759	2.1472653323725464	1.28183243672062	0.8496860975094475
0.02097152	0.002561661661661662	2.1473797867154842	1.2820861098913574	0.8495097759450968
0.02097152	0.0025645645645645644	2.1474941038145103	1.2823397298852082	0.8493335264457393
0.02097152	0.0025674674674674674	2.1476082837811457	1.2825932962949702	0.8491573493404501
0.02097152	0.0025703703703703704	2.147722326727024	1.2828468087164473	0.8489812449557013
0.02097152	0.0025732732732732734	2.1478362327638787	1.283100266748432	0.8488052136153761
0.02097152	0.0025761761761761764	2.147950002003511	1.2833536699926904	0.8486292556407813
0.02097152	0.002579079079079079	2.1480636345577424	1.2836070180539498	0.8484533713506663
0.02097152	0.002581981981981982	2.148177130538364	1.283860310539899	0.8482775610612407
0.02097152	0.002584884884884885	2.1482904896839026	1.2841135470611755	0.8481018250861929
0.02097152	0.002587787787787788	2.148403712888477	1.2843667272313677	0.847926163736713
0.02097152	0.002590690690690691	2.1485167998506145	1.2846198506670077	0.8477505773215139
0.02097152	0.0025935935935935935	2.148629750681894	1.2848729169875674	0.8475750661468544
0.02097152	0.0025964964964964965	2.148742565493689	1.2851259258154204	0.8473996305165562
0.02097152	0.0025993993993993995	2.1488552443972195	1.2853788767758372	0.847224270732025
0.02097152	0.0026023023023023025	2.148967787503601	1.285631769496951	0.8470489870922658
0.02097152	0.0026052052052052055	2.149072766378013	1.2858315341316173	0.8469080641023455
0.02097152	0.002608108108108108	2.1491761387248887	1.2860208332026026	0.8467739204613457
0.02097152	0.002611011011011011	2.1492793791647284	1.2862102091692675	0.8466397437075682
0.02097152	0.002613913913913914	2.149382487793018	1.286399661282734	0.8465055343881073
0.02097152	0.002616816816816817	2.1494854647058155	1.2865891887980274	0.8463712930473241
0.02097152	0.00261971971971972	2.149588309999734	1.286778790974032	0.8462370202268521
0.02097152	0.0026226226226226225	2.149691023771927	1.2869684670734807	0.8461027164656066
0.02097152	0.0026255255255255255	2.149793606120054	1.287158216362946	0.8459683822997964
0.02097152	0.0026284284284284285	2.149896057142203	1.287348038112817	0.8458340182629347
0.02097152	0.0026313313313313315	2.149998376936833	1.2875379315973094	0.8456996248858534
0.02097152	0.0026342342342342345	2.1501005652607414	1.2877278960944631	0.8455652026967231
0.02097152	0.002637137137137137	2.150202622929142	1.2879179308861342	0.8454307522210671
0.02097152	0.00264004004004004	2.150304549663981	1.2881080352580112	0.8452962739817858
0.02097152	0.002642942942942943	2.150406345564946	1.2882982084995878	0.845161768499171
0.02097152	0.002645845845845846	2.1505080107318904	1.2884884499041618	0.845027236290927
0.02097152	0.002648748748748749	2.1506095452648633	1.2886787587688107	0.8448926778721859
0.02097152	0.0026516516516516516	2.150710949264152	1.2888691343943592	0.8447580937555211
0.02097152	0.0026545545545545546	2.150812222830349	1.289059576085346	0.8446234844509577
0.02097152	0.0026574574574574576	2.150913366064415	1.289250083149981	0.8444888504659831
0.02097152	0.0026603603603603605	2.1510143790677447	1.2894406549001036	0.8443541923055513
0.02097152	0.0026632632632632635	2.151115261942222	1.2896312906511451	0.8442195104720904
0.02097152	0.002666166166166166	2.1512160147902466	1.2898219897220782	0.8440848054655037
0.02097152	0.002669069069069069	2.151316637714756	1.2900127514353972	0.8439500777831769
0.02097152	0.002671971971971972	2.1514171308192025	1.290203575117083	0.8438153279199823
0.02097152	0.002674874874874875	2.1515174942075195	1.290394460096587	0.843680556368285
0.02097152	0.0026777777777777776	2.15161772798407	1.290585405706829	0.8435457636179551
0.02097152	0.0026806806806806806	2.1517178318870287	1.2907764112841893	0.8434109501563798
0.02097152	0.0026835835835835836	2.151817806788106	1.2909674761685093	0.8432761164684741
0.02097152	0.0026864864864864866	2.1519176523892596	1.2911585997031008	0.8431412630367034
0.02097152	0.0026893893893893896	2.152017368796127	1.291349781234751	0.8430063903410988
0.02097152	0.002692292292292292	2.1521169561144324	1.2915410201137285	0.8428714988592766
0.02097152	0.002695195195195195	2.1522159181594986	1.2917247400804788	0.8427420492680602
0.02097152	0.002698098098098098	2.1523113592650374	1.2918565507225293	0.8426500281256286
0.02097152	0.002701001001001001	2.1524066961812287	1.2919884602381086	0.8425579435697135
0.02097152	0.002703903903903904	2.1525019289671175	1.2921204681374217	0.8424657959655737
0.02097152	0.0027068068068068067	2.1525970576819446	1.292252573932431	0.8423735856772924
0.02097152	0.0027097097097097097	2.1526920823851943	1.292384777136806	0.8422813130677756
0.02097152	0.0027126126126126126	2.1527870031366834	1.2925170772659067	0.8421889784987523
0.02097152	0.0027155155155155156	2.15288181999662	1.2926494738367482	0.842096582330768
0.02097152	0.0027184184184184186	2.1529765330256465	1.2927819663679765	0.842004124923183
0.02097152	0.002721321321321321	2.153071142284853	1.292914554379841	0.8419116066341642
0.02097152	0.002724224224224224	2.1531656478357717	1.2930472373941808	0.8418190278206829
0.02097152	0.002727127127127127	2.15326004974035	1.2931800149344232	0.841726388838513
0.02097152	0.00273003003003003	2.153354348060887	1.2933128865255847	0.8416336900422317
0.02097152	0.002732932932932933	2.1534485425161436	1.293445851694273	0.8415409317852202
